person_id,split,shot_id,pose_id,pose_description,angle_id,angle_description,background_id,lighting_id,garment_slot,garment_id,garment_type,camera_distance_class,quality_flags
person_029,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_029__G_rot_2,tbd,full_body_mid_distance,[]
person_029,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_029__G_rot_2,tbd,full_body_mid_distance,[]
person_029,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_029__G_rot_2,tbd,full_body_mid_distance,[]
person_029,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_029__G_rot_3,tbd,full_body_mid_distance,[]
person_029,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_029__G_rot_3,tbd,full_body_mid_distance,[]
person_029,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_029__G_rot_3,tbd,full_body_mid_distance,[]
person_029,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_029__G_rot_3,tbd,full_body_mid_distance,[]
person_030,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_030__G_core_1,tbd,full_body_mid_distance,[]
person_030,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_030__G_core_1,tbd,full_body_mid_distance,[]
person_030,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_030__G_core_1,tbd,full_body_mid_distance,[]
person_030,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_030__G_core_1,tbd,full_body_mid_distance,[]
person_030,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_030__G_core_2,tbd,full_body_mid_distance,[]
person_030,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_030__G_core_2,tbd,full_body_mid_distance,[]
person_030,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_030__G_core_2,tbd,full_body_mid_distance,[]
person_030,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_030__G_core_2,tbd,full_body_mid_distance,[]
person_030,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_030__G_rot_1,tbd,full_body_mid_distance,[]
person_030,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_030__G_rot_1,tbd,full_body_mid_distance,[]
person_030,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_030__G_rot_1,tbd,full_body_mid_distance,[]
person_030,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_030__G_rot_1,tbd,full_body_mid_distance,[]
person_030,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_030__G_rot_2,tbd,full_body_mid_distance,[]
person_030,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_030__G_rot_2,tbd,full_body_mid_distance,[]
person_030,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_030__G_rot_2,tbd,full_body_mid_distance,[]
person_030,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_030__G_rot_2,tbd,full_body_mid_distance,[]
person_030,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_030__G_rot_3,tbd,full_body_mid_distance,[]
person_030,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_030__G_rot_3,tbd,full_body_mid_distance,[]
person_030,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_030__G_rot_3,tbd,full_body_mid_distance,[]
person_030,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_030__G_rot_3,tbd,full_body_mid_distance,[]
person_031,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_031__G_core_1,tbd,full_body_mid_distance,[]
person_031,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_031__G_core_1,tbd,full_body_mid_distance,[]
person_031,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_031__G_core_1,tbd,full_body_mid_distance,[]
person_031,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_031__G_core_1,tbd,full_body_mid_distance,[]
person_031,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_031__G_core_2,tbd,full_body_mid_distance,[]
person_031,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_031__G_core_2,tbd,full_body_mid_distance,[]
person_031,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_031__G_core_2,tbd,full_body_mid_distance,[]
person_031,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_031__G_core_2,tbd,full_body_mid_distance,[]
person_031,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_031__G_rot_1,tbd,full_body_mid_distance,[]
person_031,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_031__G_rot_1,tbd,full_body_mid_distance,[]
person_031,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_031__G_rot_1,tbd,full_body_mid_distance,[]
person_031,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_031__G_rot_1,tbd,full_body_mid_distance,[]
person_031,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_031__G_rot_2,tbd,full_body_mid_distance,[]
person_031,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_031__G_rot_2,tbd,full_body_mid_distance,[]
person_031,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_031__G_rot_2,tbd,full_body_mid_distance,[]
person_031,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_031__G_rot_2,tbd,full_body_mid_distance,[]
person_031,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_031__G_rot_3,tbd,full_body_mid_distance,[]
person_031,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_031__G_rot_3,tbd,full_body_mid_distance,[]
person_031,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_031__G_rot_3,tbd,full_body_mid_distance,[]
person_031,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_031__G_rot_3,tbd,full_body_mid_distance,[]
person_032,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_032__G_core_1,tbd,full_body_mid_distance,[]
person_032,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_032__G_core_1,tbd,full_body_mid_distance,[]
person_032,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_032__G_core_1,tbd,full_body_mid_distance,[]
person_032,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_032__G_core_1,tbd,full_body_mid_distance,[]
person_032,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_032__G_core_2,tbd,full_body_mid_distance,[]
person_032,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_032__G_core_2,tbd,full_body_mid_distance,[]
person_032,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_032__G_core_2,tbd,full_body_mid_distance,[]
person_032,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_032__G_core_2,tbd,full_body_mid_distance,[]
person_032,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_032__G_rot_1,tbd,full_body_mid_distance,[]
person_032,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_032__G_rot_1,tbd,full_body_mid_distance,[]
person_032,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_032__G_rot_1,tbd,full_body_mid_distance,[]
person_032,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_032__G_rot_1,tbd,full_body_mid_distance,[]
person_032,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_032__G_rot_2,tbd,full_body_mid_distance,[]
person_032,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_032__G_rot_2,tbd,full_body_mid_distance,[]
person_032,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_032__G_rot_2,tbd,full_body_mid_distance,[]
person_032,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_032__G_rot_2,tbd,full_body_mid_distance,[]
person_032,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_032__G_rot_3,tbd,full_body_mid_distance,[]
person_032,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_032__G_rot_3,tbd,full_body_mid_distance,[]
person_032,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_032__G_rot_3,tbd,full_body_mid_distance,[]
person_032,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_032__G_rot_3,tbd,full_body_mid_distance,[]
person_033,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_033__G_core_1,tbd,full_body_mid_distance,[]
person_033,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_033__G_core_1,tbd,full_body_mid_distance,[]
person_033,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_033__G_core_1,tbd,full_body_mid_distance,[]
person_033,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_033__G_core_1,tbd,full_body_mid_distance,[]
person_033,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_033__G_core_2,tbd,full_body_mid_distance,[]
person_033,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_033__G_core_2,tbd,full_body_mid_distance,[]
person_033,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_033__G_core_2,tbd,full_body_mid_distance,[]
person_033,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_033__G_core_2,tbd,full_body_mid_distance,[]
person_033,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_033__G_rot_1,tbd,full_body_mid_distance,[]
person_033,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_033__G_rot_1,tbd,full_body_mid_distance,[]
person_033,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_033__G_rot_1,tbd,full_body_mid_distance,[]
person_033,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_033__G_rot_1,tbd,full_body_mid_distance,[]
person_033,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_033__G_rot_2,tbd,full_body_mid_distance,[]
person_033,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_033__G_rot_2,tbd,full_body_mid_distance,[]
person_033,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_033__G_rot_2,tbd,full_body_mid_distance,[]
person_033,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_033__G_rot_2,tbd,full_body_mid_distance,[]
person_033,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_033__G_rot_3,tbd,full_body_mid_distance,[]
person_033,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_033__G_rot_3,tbd,full_body_mid_distance,[]
person_033,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_033__G_rot_3,tbd,full_body_mid_distance,[]
person_033,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_033__G_rot_3,tbd,full_body_mid_distance,[]
person_034,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_034__G_core_1,tbd,full_body_mid_distance,[]
person_034,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_034__G_core_1,tbd,full_body_mid_distance,[]
person_034,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_034__G_core_1,tbd,full_body_mid_distance,[]
person_034,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_034__G_core_1,tbd,full_body_mid_distance,[]
person_034,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_034__G_core_2,tbd,full_body_mid_distance,[]
person_034,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_034__G_core_2,tbd,full_body_mid_distance,[]
person_034,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_034__G_core_2,tbd,full_body_mid_distance,[]
person_034,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_034__G_core_2,tbd,full_body_mid_distance,[]
person_034,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_034__G_rot_1,tbd,full_body_mid_distance,[]
person_034,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_034__G_rot_1,tbd,full_body_mid_distance,[]
person_034,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_034__G_rot_1,tbd,full_body_mid_distance,[]
person_034,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_034__G_rot_1,tbd,full_body_mid_distance,[]
person_034,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_034__G_rot_2,tbd,full_body_mid_distance,[]
person_034,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_034__G_rot_2,tbd,full_body_mid_distance,[]
person_034,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_034__G_rot_2,tbd,full_body_mid_distance,[]
person_034,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_034__G_rot_2,tbd,full_body_mid_distance,[]
person_034,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_034__G_rot_3,tbd,full_body_mid_distance,[]
person_034,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_034__G_rot_3,tbd,full_body_mid_distance,[]
person_034,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_034__G_rot_3,tbd,full_body_mid_distance,[]
person_034,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_034__G_rot_3,tbd,full_body_mid_distance,[]
person_035,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_035__G_core_1,tbd,full_body_mid_distance,[]
person_035,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_035__G_core_1,tbd,full_body_mid_distance,[]
person_035,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_035__G_core_1,tbd,full_body_mid_distance,[]
person_035,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_035__G_core_1,tbd,full_body_mid_distance,[]
person_035,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_035__G_core_2,tbd,full_body_mid_distance,[]
person_035,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_035__G_core_2,tbd,full_body_mid_distance,[]
person_035,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_035__G_core_2,tbd,full_body_mid_distance,[]
person_035,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_035__G_core_2,tbd,full_body_mid_distance,[]
person_035,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_035__G_rot_1,tbd,full_body_mid_distance,[]
person_035,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_035__G_rot_1,tbd,full_body_mid_distance,[]
person_035,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_035__G_rot_1,tbd,full_body_mid_distance,[]
person_035,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_035__G_rot_1,tbd,full_body_mid_distance,[]
person_035,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_035__G_rot_2,tbd,full_body_mid_distance,[]
person_035,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_035__G_rot_2,tbd,full_body_mid_distance,[]
person_035,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_035__G_rot_2,tbd,full_body_mid_distance,[]
person_035,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_035__G_rot_2,tbd,full_body_mid_distance,[]
person_035,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_035__G_rot_3,tbd,full_body_mid_distance,[]
person_035,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_035__G_rot_3,tbd,full_body_mid_distance,[]
person_035,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_035__G_rot_3,tbd,full_body_mid_distance,[]
person_035,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_035__G_rot_3,tbd,full_body_mid_distance,[]
person_036,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_036__G_core_1,tbd,full_body_mid_distance,[]
person_036,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_036__G_core_1,tbd,full_body_mid_distance,[]
person_036,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_036__G_core_1,tbd,full_body_mid_distance,[]
person_036,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_036__G_core_1,tbd,full_body_mid_distance,[]
person_036,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_036__G_core_2,tbd,full_body_mid_distance,[]
person_036,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_036__G_core_2,tbd,full_body_mid_distance,[]
person_036,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_036__G_core_2,tbd,full_body_mid_distance,[]
person_036,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_036__G_core_2,tbd,full_body_mid_distance,[]
person_036,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_036__G_rot_1,tbd,full_body_mid_distance,[]
person_036,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_036__G_rot_1,tbd,full_body_mid_distance,[]
person_036,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_036__G_rot_1,tbd,full_body_mid_distance,[]
person_036,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_036__G_rot_1,tbd,full_body_mid_distance,[]
person_036,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_036__G_rot_2,tbd,full_body_mid_distance,[]
person_036,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_036__G_rot_2,tbd,full_body_mid_distance,[]
person_036,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_036__G_rot_2,tbd,full_body_mid_distance,[]
person_036,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_036__G_rot_2,tbd,full_body_mid_distance,[]
